p;ingresopcf;housingQ;Wlocation;ToiletDrain;ToiletShare;HHschooling;Wsource;ToiletFacility;children;OlderAdults;ActiveMembers;Overcrowding;WorkingHours;bToiletLoc;Hlandfill;Hfloodplain;Hshanty;kitchen;laundry;garage;bCookingFuel;MonetaryAids;GoodsAids;OtherAids;HHgender;MedicalCov;HHemployed;pondera;bWlocation;iv3;biv3;iv4;iv4new;biv5;bWsource;ToiletLoc;bToiletFacility;CookingFuel;bToiletShare
0;5300;1;1;1;2;2;1;1;0;2;0;0.67;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;127;1;1;1;2;2;1;1;1;1;1;0
1;2300;1;1;3;1;1;2;2;0;0;2;0.67;30;1;1;1;1;1;0;0;0;1;1;1;1;0;1;273;1;1;1;4;4;1;0;1;0;2;1
0;15000;1;1;2;1;6;2;1;0;0;1;0.17;30;1;1;0;1;1;1;0;1;1;1;1;1;1;1;59;1;1;1;1;1;1;0;1;1;1;1
0;7500;1;1;2;1;2;2;1;0;0;2;1;40;1;1;1;1;1;0;0;0;1;1;1;0;1;1;364;1;1;1;3;3;1;0;1;1;2;1
1;1400;1;1;3;1;4;2;2;1;0;2;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;59;1;1;1;4;4;1;0;1;0;2;1
1;600;3;1;3;1;3;1;1;3;0;2;1.67;4;1;1;1;0;1;0;0;0;1;1;1;1;0;1;131;1;2;0;4;4;0;1;1;1;2;1
0;5900;2;1;2;1;3;2;1;0;1;0;0.25;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;187;1;2;0;3;3;1;0;1;1;1;1
1;4000;1;1;1;1;4;2;1;0;0;3;0.75;28;1;1;0;1;1;0;0;1;1;1;1;0;0;1;20;1;1;1;4;4;1;0;1;1;1;1
1;2614.29;2;1;1;1;1;1;1;2;0;5;1.75;20;1;1;1;1;1;0;0;0;0;1;1;1;0;1;154;1;2;0;2;2;1;1;1;1;2;1
0;3950;2;1;3;1;2;2;1;2;0;2;4;54;1;1;1;1;1;0;0;1;0;1;1;0;0;1;26;1;1;1;3;3;0;0;1;1;1;1
0;4000;2;1;1;1;2;1;1;0;0;1;0.5;7;1;1;1;1;1;0;0;0;1;1;0;1;0;1;154;1;1;1;2;2;0;1;1;1;2;1
0;7666.67;1;1;2;1;3;2;1;0;0;3;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;428;1;1;1;2;2;1;0;1;1;1;1
0;3750;1;1;2;1;5;1;1;2;0;2;2;20;1;1;1;1;1;0;0;1;1;1;1;1;1;1;291;1;1;1;2;2;1;1;1;1;1;1
0;12000;1;1;1;1;4;1;1;0;1;0;0.25;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;212;1;1;1;3;3;1;1;1;1;1;1
0;6200;1;1;3;1;2;2;1;0;1;0;0.33;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;29;1;1;1;1;1;1;0;1;1;1;1
1;3600;3;1;2;1;2;2;1;0;0;4;1.33;0;1;0;0;0;1;0;0;0;1;1;1;1;1;0;326;1;2;0;4;4;0;0;1;1;2;1
0;6150;1;1;1;1;3;1;1;1;0;3;2;35;1;0;0;0;1;0;0;0;0;1;1;0;0;1;154;1;1;1;1;1;1;1;1;1;2;1
1;3100;1;1;1;1;1;1;1;0;1;1;2;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;235;1;1;1;4;4;1;1;1;1;1;1
1;1350;1;1;3;3;4;2;1;0;0;4;1;40;1;1;1;1;1;1;0;1;0;1;1;0;0;1;427;1;1;1;3;3;1;0;1;1;1;0
0;9000;2;1;3;1;6;2;1;0;0;1;0.33;30;1;1;1;1;1;0;0;0;1;1;1;1;1;1;427;1;2;0;4;4;1;0;1;1;2;1
0;15000;1;1;1;1;6;1;1;0;0;1;1;45;1;1;1;1;1;0;0;1;1;1;1;0;1;1;350;1;1;1;1;1;1;1;1;1;1;1
1;2000;3;1;1;1;3;1;1;2;0;3;1.67;45;1;1;0;1;1;0;0;1;1;1;1;0;1;1;14;1;2;0;4;4;0;1;1;1;1;1
0;20000;1;1;1;1;6;1;1;0;0;1;0.33;70;1;1;1;1;1;1;0;1;1;1;1;1;1;1;431;1;1;1;1;1;1;1;1;1;1;1
0;4540;1;1;1;1;2;1;2;3;0;2;2.5;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;238;1;1;1;2;2;1;1;1;0;1;1
0;8733.33;1;1;1;1;6;1;1;1;0;2;1.5;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;412;1;1;1;4;4;1;1;1;1;1;1
0;8000;1;1;3;1;5;1;1;0;0;4;1;40;1;0;0;1;1;0;1;1;1;1;1;0;1;1;471;1;1;1;2;2;1;1;1;1;1;1
0;3600;2;1;2;1;3;2;2;2;0;6;1.6;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;204;1;2;0;4;4;1;0;1;0;2;1
0;6750;1;1;1;1;4;1;1;0;0;4;2;50;1;1;1;1;1;1;0;1;1;1;1;0;1;1;235;1;1;1;1;1;1;1;1;1;1;1
0;9800;1;1;1;1;7;1;1;0;1;0;0.33;0;1;1;0;1;1;0;0;1;1;1;1;1;1;0;58;1;1;1;3;3;1;1;1;1;1;1
0;15000;1;1;1;1;6;1;1;0;0;1;0.5;30;1;1;0;1;1;1;1;1;1;1;1;1;1;1;349;1;1;1;2;2;1;1;1;1;1;1
1;1500;1;1;1;1;3;1;1;1;0;3;1.33;18;1;1;1;1;1;1;0;1;1;1;1;0;0;1;136;1;1;1;1;1;1;1;1;1;1;1
0;9600;1;1;2;1;2;1;1;0;0;1;0.5;28;1;1;1;1;1;1;1;1;1;1;1;0;0;1;67;1;1;1;3;3;1;1;1;1;1;1
1;750;1;1;1;1;3;1;1;2;0;4;6;0;1;1;1;1;1;0;0;0;0;1;0;1;0;0;83;1;1;1;2;2;1;1;1;1;2;1
0;6400;2;1;1;1;7;1;1;0;1;0;0.33;0;1;1;1;0;1;1;0;1;1;0;0;0;1;0;294;1;2;0;2;2;1;1;1;1;1;1
0;7350;1;1;2;1;1;2;1;0;1;1;0.67;0;1;1;0;1;1;0;0;1;1;1;1;1;1;0;269;1;1;1;2;2;1;0;1;1;1;1
1;1000;1;1;3;1;2;1;2;1;0;7;4;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;420;1;1;1;4;4;1;1;1;0;2;1
1;500;3;1;3;1;3;1;2;10;0;4;14;8;1;1;0;1;1;0;0;0;0;1;1;0;0;1;274;1;2;0;2;2;0;1;1;0;2;1
0;7100;2;1;3;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;226;1;2;0;4;4;1;1;1;1;2;1
0;15000;1;1;1;1;4;1;1;0;0;2;0.67;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;446;1;1;1;1;1;1;1;1;1;1;1
0;9550;1;1;2;1;2;1;1;0;1;1;1;48;1;1;1;1;1;0;0;0;1;1;1;1;0;1;110;1;2;0;9;9;0;1;1;1;2;1
0;8000;1;1;1;1;4;1;1;3;0;3;1.5;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;102;1;1;1;2;2;1;1;1;1;1;1
1;4260;1;1;2;1;6;2;1;0;0;5;1.25;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;456;1;1;1;3;3;1;0;1;1;1;1
0;20000;1;1;1;1;2;1;1;0;1;0;0.5;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;103;1;1;1;1;1;1;1;1;1;1;1
0;5625;2;1;2;1;3;1;1;1;1;2;1.33;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;360;1;2;0;3;3;1;1;1;1;1;1
0;7250;1;1;1;1;5;1;1;0;1;3;1.33;48;1;1;1;1;1;0;1;0;1;1;1;0;1;1;116;1;1;1;2;2;1;1;1;1;2;1
0;4900;2;1;2;1;5;2;1;1;0;3;0.8;40;1;1;1;1;1;1;1;1;0;1;1;0;1;1;367;1;1;1;3;3;0;0;1;1;1;1
1;1800;2;1;2;1;3;1;1;0;0;1;0.5;2;1;1;1;1;1;0;0;0;1;1;1;1;1;1;389;1;2;0;1;1;1;1;1;1;2;1
0;6500;1;1;3;1;4;1;1;2;0;2;1;50;1;1;1;1;1;1;0;1;1;1;1;1;1;1;144;1;1;1;1;1;1;1;1;1;1;1
1;2400;3;1;2;1;3;1;2;1;0;4;1.67;45;1;1;1;1;1;0;0;0;1;1;1;1;1;1;371;1;2;0;4;4;0;1;1;0;2;1
0;5500;1;1;1;1;4;1;1;0;0;4;2;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;8;1;1;1;1;1;1;1;1;1;1;1
0;6825;1;1;2;1;6;1;1;1;0;3;1.33;40;1;1;1;1;1;1;0;1;1;1;1;0;1;1;107;1;1;1;1;1;1;1;1;1;1;1
0;7350;1;1;1;1;1;1;1;0;1;3;1;10;1;1;1;1;1;1;0;0;1;1;1;1;0;1;381;1;1;1;4;4;1;1;1;1;2;1
0;16100;1;1;1;1;4;1;1;0;1;0;0.5;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;159;1;1;1;1;1;1;1;1;1;1;1
1;3850;3;1;3;1;2;1;1;0;0;2;0.67;12;1;0;0;1;1;1;1;0;1;1;0;1;1;1;353;1;2;0;4;4;0;1;1;1;3;1
0;5900;1;1;2;1;3;2;1;0;2;0;0.67;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;237;1;1;1;1;1;1;0;1;1;1;1
0;7000;1;1;1;1;6;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;32;1;1;1;9;9;1;1;1;1;1;1
1;2950;1;1;2;1;4;1;2;1;0;3;2;0;1;1;1;1;0;1;1;1;0;1;1;1;0;0;158;1;1;1;5;5;1;1;1;0;1;1
1;1333.33;3;1;2;1;2;1;1;1;0;5;3;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;107;1;2;0;4;4;0;1;1;1;2;1
0;8250;2;1;2;1;2;2;1;0;0;2;0.4;24;1;1;0;1;1;1;1;0;1;1;1;0;1;1;216;1;2;0;2;2;1;0;1;1;2;1
0;16500;1;1;2;1;5;1;1;0;1;1;0.5;42;1;1;1;1;1;1;1;1;1;1;1;0;1;1;24;1;1;1;3;3;1;1;1;1;1;1
0;5415;1;1;1;1;3;1;1;0;0;4;2;35;1;1;0;1;1;0;0;0;0;1;1;0;0;1;369;1;1;1;3;3;1;1;1;1;2;1
1;2800;1;1;2;1;2;2;1;2;0;3;1.25;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;260;1;1;1;2;2;1;0;1;1;2;1
0;18900;1;1;1;1;4;1;1;0;2;0;0.5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;484;1;1;1;3;3;1;1;1;1;1;1
1;2480;2;1;2;3;1;2;2;1;1;3;1.67;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;216;1;2;0;4;4;1;0;2;0;2;0
0;14000;1;1;1;1;6;1;1;0;0;2;0.67;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;382;1;1;1;3;3;1;1;1;1;1;1
1;4200;3;1;3;1;2;1;2;0;0;1;0.5;0;1;1;0;1;1;0;0;0;1;1;1;0;1;0;389;1;2;0;4;4;0;1;1;0;2;1
1;3188.89;2;1;1;1;1;1;1;3;1;5;2.25;0;1;1;1;1;1;0;0;1;0;1;1;0;1;0;14;1;2;0;4;4;1;1;1;1;1;1
1;3418.33;2;1;1;1;4;1;2;2;0;4;3;56;1;1;1;1;1;1;1;0;1;1;1;1;0;1;261;1;1;1;1;1;0;1;1;0;2;1
0;6160;1;1;1;1;1;1;1;0;0;5;1.67;48;1;0;0;1;1;1;0;1;1;1;1;0;1;1;208;1;1;1;2;2;1;1;1;1;1;1
1;2200;1;1;2;1;5;2;1;3;0;2;1.67;50;1;1;1;1;1;1;1;0;0;1;1;0;1;1;480;1;1;1;1;1;1;0;1;1;2;1
0;8750;3;1;2;1;3;1;1;0;0;2;0.67;72;1;1;1;1;1;0;0;1;1;1;1;0;0;1;25;1;2;0;5;5;0;1;1;1;1;1
0;12150;1;1;1;1;4;1;1;0;0;2;0.67;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;175;1;1;1;2;2;1;1;1;1;1;1
0;14700;1;1;2;1;6;1;1;0;2;0;0.67;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;175;1;1;1;3;3;1;1;1;1;1;1
0;10000;1;1;3;1;2;1;1;0;0;2;1;0;0;1;0;1;1;0;0;1;1;1;1;1;1;0;131;1;1;1;4;4;1;1;2;1;1;1
1;2400;1;2;3;1;7;1;2;0;1;1;0.67;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;147;0;1;1;4;4;1;1;1;0;2;1
0;4666.67;2;1;1;1;4;1;1;1;0;2;3;45;1;1;1;1;1;0;0;0;1;1;1;0;1;1;465;1;1;1;3;3;0;1;1;1;2;1
0;9500;1;1;1;1;4;2;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;251;1;1;1;2;2;1;0;1;1;1;1
1;800;3;1;3;1;7;1;2;4;0;5;4.5;56;1;1;1;1;1;0;0;0;0;1;1;0;0;1;251;1;2;0;4;4;0;1;1;0;2;1
1;3675;3;1;2;1;2;2;2;0;0;4;1.33;45;1;0;0;1;1;0;0;0;1;1;1;0;1;1;25;1;2;0;4;4;0;0;1;0;2;1
0;5500;1;1;1;1;4;1;1;0;0;2;0.67;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;246;1;1;1;2;2;1;1;1;1;1;1
0;8000;1;1;1;1;6;2;1;1;0;1;0.67;20;1;1;1;1;1;0;0;1;1;1;1;1;1;1;26;1;1;1;4;4;1;0;1;1;1;1
0;3820;1;1;2;1;2;1;1;1;0;4;1.25;91;1;1;0;1;1;1;0;1;1;1;1;0;1;1;252;1;1;1;2;2;1;1;1;1;1;1
0;12000;1;1;1;1;2;1;1;0;1;0;0.5;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;254;1;1;1;1;1;1;1;1;1;1;1
0;6300;1;1;1;1;4;1;1;0;2;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;343;1;1;1;3;3;1;1;1;1;1;1
1;800;2;1;1;1;3;1;2;1;0;3;2;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;368;1;2;0;2;2;1;1;1;0;1;1
0;10600;1;1;1;1;6;1;1;1;0;2;1.5;45;1;1;1;1;1;0;0;1;1;1;1;0;1;1;136;1;1;1;2;2;1;1;1;1;1;1
0;5000;1;1;2;1;3;1;1;0;0;3;1.5;40;1;1;1;1;1;1;1;1;1;1;1;0;1;1;252;1;1;1;3;3;1;1;1;1;1;1
0;9250;1;1;1;1;2;1;1;0;0;4;1.33;55;1;0;1;1;1;0;0;1;1;1;1;0;1;1;471;1;1;1;1;1;1;1;1;1;1;1
0;10875;1;1;2;1;3;1;1;0;0;4;1;48;1;0;0;1;1;1;0;1;1;1;1;0;1;1;154;1;1;1;2;2;1;1;1;1;1;1
0;4833.33;1;1;1;1;2;1;1;1;0;5;2;30;1;1;1;1;1;0;0;1;1;1;1;0;1;1;69;1;1;1;9;9;1;1;1;1;1;1
0;4000;2;1;1;1;5;1;1;1;0;2;1;5;1;1;1;1;1;1;1;1;1;1;1;0;1;1;212;1;1;1;2;2;0;1;1;1;1;1
0;5097.5;2;1;2;1;2;1;1;1;1;2;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;319;1;2;0;4;4;1;1;1;1;1;1
0;25000;1;1;1;1;4;1;1;0;1;0;0.2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;171;1;1;1;2;2;1;1;1;1;1;1
0;7250;1;1;1;1;3;1;1;0;0;4;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;203;1;1;1;3;3;1;1;1;1;1;1
0;7045;1;1;1;1;2;1;1;0;0;2;2;4;1;1;1;1;1;0;0;1;0;1;1;1;1;1;135;1;1;1;9;9;1;1;1;1;1;1
0;6600;1;1;1;1;6;1;1;0;1;0;0.2;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;161;1;1;1;3;3;1;1;1;1;1;1
0;15000;1;1;1;1;1;1;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;182;1;1;1;2;2;1;1;1;1;1;1
0;27750;1;1;1;1;6;1;1;0;0;2;0.67;54;1;1;0;1;1;0;0;1;1;1;1;1;1;1;8;1;1;1;2;2;1;1;1;1;1;1
0;7600;3;2;3;2;4;1;2;1;0;2;3;40;0;1;1;1;1;0;0;0;1;1;1;0;1;1;226;0;2;0;4;4;0;1;2;0;2;0
0;13000;1;1;2;1;6;2;1;0;0;4;2;32;1;1;1;1;1;0;0;1;1;1;1;1;1;1;439;1;1;1;3;3;1;0;1;1;1;1
0;4933.33;1;1;3;1;2;1;1;0;0;3;1.5;40;1;1;0;1;1;0;0;0;0;1;1;1;0;1;353;1;1;1;2;2;1;1;1;1;2;1
0;7500;1;1;2;1;6;2;1;0;1;2;1;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;439;1;1;1;4;4;1;0;1;1;1;1
0;16300;1;1;1;1;6;1;1;0;1;0;0.25;7;1;1;1;1;1;1;0;1;1;1;1;1;1;1;37;1;1;1;1;1;1;1;1;1;1;1
0;6300;1;1;1;1;1;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;294;1;1;1;9;9;1;1;1;1;1;1
1;1200;2;1;3;1;4;2;2;2;0;3;1.67;0;1;1;1;1;1;0;1;0;0;1;1;0;0;0;328;1;1;1;2;2;0;0;1;0;2;1
1;1900;3;2;3;1;3;1;2;2;0;4;3;12;0;0;0;1;1;0;0;0;0;1;1;1;1;1;38;0;2;0;4;4;0;1;2;0;2;1
0;7200;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;67;1;1;1;2;2;1;1;1;1;1;1
0;25750;1;1;1;1;6;1;1;0;2;0;0.67;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;90;1;1;1;5;5;1;1;1;1;1;1
0;5633.33;2;1;3;1;2;1;2;0;1;2;1.5;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;420;1;2;0;4;4;1;1;2;0;2;1
0;8000;1;1;3;1;2;1;1;0;0;2;2;72;1;0;1;1;1;0;0;1;1;1;1;0;0;1;87;1;1;1;2;2;1;1;1;1;1;1
0;7600;1;1;2;1;2;2;1;0;2;0;0.67;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;456;1;1;1;4;4;1;0;1;1;1;1
1;2000;1;1;3;1;2;1;1;0;1;2;1;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;354;1;1;1;4;4;1;1;1;1;1;1
0;6200;1;1;1;1;2;1;1;0;2;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;374;1;1;1;1;1;1;1;1;1;1;1
0;6000;3;1;3;1;4;1;1;3;0;2;1.67;40;1;1;1;1;1;0;1;0;1;1;1;0;1;1;226;1;2;0;5;5;0;1;1;1;2;1
0;7500;1;1;1;1;2;1;1;0;0;4;0.67;55;1;1;1;1;1;1;0;1;1;1;1;0;1;1;225;1;1;1;4;4;1;1;1;1;1;1
0;8000;1;1;2;1;1;2;1;0;1;0;0.33;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;294;1;1;1;3;3;1;0;1;1;1;1
1;3525;1;1;1;1;5;1;1;0;1;3;2;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;177;1;1;1;4;4;1;1;1;1;1;1
0;23000;3;1;1;1;3;1;1;0;0;1;1;40;1;1;1;1;1;1;0;0;1;0;1;0;0;1;258;1;1;1;4;4;0;1;1;1;2;1
1;2666.67;1;1;2;1;1;1;1;0;1;2;1.5;10;1;1;0;1;1;0;0;0;1;1;1;0;0;1;353;1;1;1;2;2;1;1;1;1;2;1
0;21000;1;1;1;1;6;1;1;0;0;4;1;45;1;1;1;1;1;0;0;1;1;1;1;0;1;1;54;1;1;1;3;3;1;1;1;1;1;1
0;22000;1;1;1;1;6;1;1;0;0;2;0.67;30;1;1;1;1;1;0;0;1;1;1;1;1;1;1;97;1;1;1;9;9;1;1;1;1;1;1
0;9125;1;1;1;1;5;1;1;1;0;3;1.33;10;1;1;1;1;1;1;0;1;1;1;1;1;1;1;366;1;1;1;4;4;1;1;1;1;1;1
0;7500;2;1;2;1;3;2;1;0;0;3;1.5;36;1;0;0;1;1;1;1;0;1;1;1;0;1;1;444;1;1;1;1;1;0;0;1;1;2;1
0;5800;1;1;2;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;245;1;1;1;5;5;1;1;1;1;2;1
0;11200;2;1;2;1;1;1;1;0;1;0;0.33;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;260;1;1;1;2;2;0;1;1;1;2;1
1;1566.67;1;1;3;1;4;1;1;1;0;2;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;226;1;1;1;5;5;1;1;1;1;2;1
0;18000;1;1;1;1;3;1;1;0;1;0;0.5;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;81;1;1;1;1;1;1;1;1;1;1;1
0;5000;3;1;1;1;4;2;1;1;0;2;3;44;1;1;1;1;1;1;0;0;1;1;1;0;1;1;29;1;1;1;4;4;0;0;1;1;2;1
0;10000;1;1;1;1;2;1;1;0;0;1;1;45;1;1;1;0;1;0;0;1;1;1;1;0;1;1;203;1;1;1;1;1;1;1;1;1;1;1
0;18500;1;1;1;1;4;1;1;0;0;1;0.5;70;1;1;1;1;1;1;0;1;1;1;1;1;1;1;203;1;1;1;2;2;1;1;1;1;1;1
1;2988;1;1;1;1;5;1;1;0;0;5;1.67;60;1;1;1;0;1;0;0;0;0;1;1;0;0;1;203;1;1;1;1;1;1;1;1;1;2;1
1;1750;1;1;1;1;1;1;1;0;0;2;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;69;1;1;1;4;4;1;1;1;1;2;1
0;5800;1;1;1;1;2;1;1;0;1;0;0.33;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;412;1;1;1;4;4;1;1;1;1;1;1
0;3716;2;1;1;1;2;1;1;2;0;3;1.67;84;1;1;1;1;1;0;0;0;0;1;1;0;0;1;208;1;1;1;2;2;0;1;1;1;2;1
0;13200;1;1;3;1;4;2;1;0;1;0;0.25;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;29;1;1;1;2;2;1;0;1;1;1;1
1;1585;1;1;1;1;1;1;1;3;1;6;2.5;0;1;1;1;1;1;1;0;0;0;1;1;0;1;0;436;1;1;1;5;5;1;1;1;1;2;1
1;3600;1;1;1;1;3;1;1;0;0;2;1;48;1;1;1;1;1;0;1;1;1;1;1;0;0;1;9;1;1;1;1;1;1;1;1;1;1;1
0;9000;1;1;1;1;7;1;1;0;1;0;0.33;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;69;1;1;1;2;2;1;1;1;1;1;1
0;4000;1;1;1;1;6;2;1;0;0;3;1.5;45;1;1;0;0;1;0;1;1;1;1;1;1;1;1;168;1;1;1;4;4;1;0;1;1;1;1
1;500;3;1;2;1;4;1;1;2;0;2;4;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;89;1;2;0;4;4;0;1;2;1;2;1
0;12566.7;1;1;1;1;3;1;1;1;0;2;1.5;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;147;1;1;1;4;4;1;1;1;1;1;1
0;5250;1;1;2;1;2;2;1;0;1;1;0.67;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;262;1;1;1;2;2;1;0;1;1;1;1
0;13900;1;1;1;1;4;1;1;0;2;0;0.5;25;1;1;1;1;1;1;1;1;1;1;1;0;1;1;25;1;1;1;1;1;1;1;1;1;1;1
1;3333.33;1;1;1;1;2;1;1;0;0;6;1.5;60;1;1;1;1;1;0;0;1;1;1;1;0;1;1;235;1;1;1;2;2;1;1;1;1;1;1
0;11000;1;1;2;1;1;2;1;0;1;0;0.5;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;72;1;1;1;2;2;1;0;1;1;1;1
0;23000;3;1;2;1;3;1;1;0;0;1;1;40;1;1;1;1;1;0;0;0;1;1;1;0;1;1;107;1;2;0;1;1;0;1;1;1;2;1
0;6666.67;1;1;1;1;5;1;1;0;0;3;1;16;1;1;1;1;1;0;0;1;1;1;1;0;1;1;14;1;1;1;4;4;1;1;1;1;1;1
1;3025;2;1;2;1;1;1;2;2;0;6;2.67;40;1;1;1;1;1;0;0;1;1;1;1;0;1;1;170;1;1;1;3;3;0;1;1;0;1;1
0;4333.33;1;1;1;1;2;1;1;0;1;5;0.75;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;208;1;1;1;2;2;1;1;1;1;1;1
0;10000;3;1;3;1;2;2;1;2;0;3;1.67;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;427;1;1;1;4;4;0;0;1;1;1;1
0;11900;1;1;1;1;4;1;1;0;0;4;1.33;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;52;1;1;1;4;4;1;1;1;1;1;1
0;7400;1;1;2;1;4;1;1;0;1;1;0.67;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0;278;1;1;1;4;4;1;1;1;1;2;1
0;6200;1;1;1;1;2;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;119;1;1;1;1;1;1;1;1;1;1;1
0;4750;1;1;3;1;2;2;1;0;0;4;2;60;1;1;1;1;1;0;0;1;1;1;1;1;0;1;219;1;1;1;4;4;1;0;1;1;1;1
0;9000;1;1;1;1;5;2;1;0;1;0;0.5;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;187;1;1;1;2;2;1;0;1;1;1;1
0;8200;1;1;1;1;2;1;1;0;2;0;0.67;0;1;1;1;1;1;0;0;1;1;1;0;1;1;0;104;1;1;1;2;2;1;1;1;1;1;1
1;3250;1;1;2;1;6;1;1;0;0;2;0.67;8;1;1;1;1;1;1;1;1;1;1;1;0;1;1;132;1;1;1;3;3;1;1;1;1;1;1
0;6700;1;1;1;1;5;1;1;0;0;2;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;234;1;1;1;2;2;1;1;1;1;1;1
0;16500;1;1;1;1;2;1;1;0;0;2;0.67;36;1;1;1;1;1;1;1;1;1;1;1;0;1;1;241;1;1;1;2;2;1;1;1;1;1;1
0;8475;1;1;1;1;1;1;1;0;1;3;1.33;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;356;1;1;1;1;1;1;1;1;1;1;1
1;3666.67;1;1;1;1;2;1;1;1;0;5;2;48;1;1;1;1;1;1;0;1;1;1;1;0;1;1;261;1;1;1;1;1;1;1;1;1;1;1
0;4250;2;1;1;1;4;1;1;1;0;3;2;48;1;1;1;1;1;1;1;1;1;1;1;0;1;1;155;1;2;0;4;4;1;1;1;1;1;1
1;56.25;1;1;2;1;1;1;2;1;0;3;1;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;131;1;1;1;2;2;1;1;1;0;2;1
0;12466.7;1;1;2;1;1;1;2;0;1;2;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;120;1;1;1;4;4;1;1;1;0;2;1
0;22666.7;2;1;1;1;3;1;1;0;0;3;1.5;40;1;1;0;1;1;1;1;1;1;1;1;0;1;1;253;1;1;1;3;3;0;1;1;1;1;1
1;3000;2;1;2;1;4;1;1;1;0;2;3;45;1;1;0;1;1;1;0;0;1;1;1;0;1;1;110;1;2;0;4;4;1;1;1;1;2;1
